Heart_Rate_Variability,Movement_During_Sleep,Sleep_Duration_Hours,Sleep_Quality_Score,Caffeine_Intake_mg,Bedtime_Consistency,Light_Exposure_hours,Caffeine_Squared_Smoothed,Heart_Rate_Variability_normalized,Movement_During_Sleep_normalized,Sleep_Duration_Hours_normalized,Caffeine_Intake_mg_normalized,Bedtime_Consistency_normalized,Light_Exposure_hours_normalized,Caffeine_Squared_Smoothed_normalized,Heart_Rate_Variability_standardized,Movement_During_Sleep_standardized,Sleep_Duration_Hours_standardized,Caffeine_Intake_mg_standardized,Bedtime_Consistency_standardized,Light_Exposure_hours_standardized,Caffeine_Squared_Smoothed_standardized
79.93428306022466,1.3248217250256185,4.638288663183913,1.0,107.62403179772969,0.6570370164620752,7.933949472560879,,0.5269216393004287,0.33752063165784785,0.16551384963703575,0.2690600794943242,0.6570370164620752,0.5272539510086355,,0.4877585717129764,-0.692816396715791,-1.840106847420675,-0.43236933713970904,0.7489658513133022,-0.05079912345771808,
67.2347139765763,1.855481329284482,6.209422483830747,1.0,104.6585891616146,0.1444638075259597,6.992699479248808,,0.43741239785083125,0.41392125286974046,0.33520449003463726,0.26164647290403653,0.1444638075259597,0.46201656715304473,,-0.16102190351705797,-0.15295893366284832,-0.8198425431239396,-0.4639217241389279,-1.7632239789264215,-0.5162209516520442,
82.95377076201385,1.2075800790000386,6.879591699867533,10.0,0.0,0.642949129977789,7.655250085092676,,0.5482036254822696,0.3206410076646683,0.40758625786980596,0.0,0.642949129977789,0.5079374898667833,,0.6420145667955476,-0.8120901780240908,-0.38464745027095687,-1.5774918427454514,0.679919236042767,-0.1886081851881267,
100.46059712816052,1.6920384703609597,10.331531486010284,1.0,116.99098082985628,0.4532551884296549,9.4294634550354,,0.6715954301885615,0.39038990461148215,0.780413744126429,0.2924774520746407,0.4532551884296549,0.6309069873213234,,1.53638248233551,-0.319234727909154,1.8569763363859924,-0.3327047551092822,-0.24979613438094417,0.688690764201379,
65.31693250553329,0.1063853330462143,8.334829686800637,1.0,223.28290818217448,0.6414915421728762,10.555713310061028,,0.4238954695512579,0.16209876704387366,0.5647595442496574,0.5582072704554362,0.6414915421728762,0.708966583211541,,-0.25899524150792463,-1.9323717994377703,0.5603563124977832,0.798244124450513,0.6727754033251274,1.2455898561048313,
65.3172608610164,2.213293707372938,5.4967776463501625,7.1221526672184945,22.576788092320484,0.6553863384709657,9.140974661727148,,0.4238977838699584,0.46543655146014756,0.25823513372714035,0.05644197023080121,0.6553863384709657,0.6109120292540603,,-0.2589784668736854,0.21105536313586593,-1.2826204935237648,-1.3372742285475665,0.7408756577761236,0.5460411147467893,
101.58425631014782,2.0012054753622244,8.229054434126455,1.0,254.84826510505923,0.8215830122238315,8.203446416943539,21647.97839644909,0.6795152171014152,0.43490158601844764,0.553335265726323,0.6371206627626481,0.8215830122238315,0.5459325972062682,0.23551989696904052,1.5937866456803096,-0.0047089685708948436,0.4916678830570591,1.1341003454644876,1.5554277770494032,0.08245958723400802,-0.8118249272153099
85.34869458305818,1.1829113689318094,5.179044016592451,1.0,198.77748210843384,0.7706907295242407,10.996023540608856,25637.91484973052,0.5650835537018234,0.31708938105020035,0.22391824588416642,0.4969437052710846,0.7706907295242407,0.7394841797373225,0.29162775625924964,0.7643635854529978,-0.8371864678628897,-1.4889506459629547,0.5375057518234978,1.305997895021504,1.4633109651941687,-0.461210392688996
60.61051228130096,2.659245668432405,9.12403658083061,2.4092370548842656,76.57666780289621,0.7693143325220593,7.374327053896955,24910.85281637273,0.3907236271494166,0.529641564583748,0.6499980016580869,0.19144166950724054,0.7693143325220593,0.4884669095212755,0.28140355977377873,-0.49943123816242657,0.6647369556461687,1.0728522005642618,-0.7627140998878298,1.2992519892836107,-0.32751677662506123,-0.5251007627192869
80.8512008717193,2.937570137626558,6.793313022273182,1.0,135.84703626621527,0.7887340638332476,10.061838676733814,27547.1981395605,0.5333842694288938,0.5697127555586137,0.39826771105906,0.3396175906655382,0.7887340638332476,0.6747364751001624,0.3184767548398723,0.5346009779056657,0.9478855892312789,-0.44067517611750673,-0.13207583342285575,1.3944306889413913,1.0013826461444646,-0.2934326649529926
60.73164614375075,0.3924401356310258,7.359545716891244,1.0,309.8321807641033,0.5582757969631892,7.423874403297443,39305.63965977596,0.3915774041610871,0.20328291681281632,0.4594237929288021,0.7745804519102584,0.5582757969631892,0.4919010019248173,0.4838280054207713,-0.4932428955242647,-1.641358843527499,-0.07297447573622305,1.7191306422836372,0.2649239097492097,-0.3030169964348771,0.7398370496497604
60.68540492859486,1.237275221433786,9.488694971313285,1.0,223.35478135058656,0.5064370174073679,8.862045916021787,39310.22555490152,0.3912514863236354,0.32491630450412246,0.6893830082018885,0.5583869533764664,0.5064370174073679,0.591579671451954,0.48389249385597255,-0.49560521170573885,-0.7818803332749915,1.3096543966487437,0.7990088568371656,0.010855120078222102,0.40811864177515034,0.7402400338836349
74.83924543132068,1.2308576502127018,5.569254647123625,1.0,150.87836548981477,0.6745634166356669,7.772874870419097,42489.44981380332,0.4910107394646577,0.3239923479337949,0.2660630275155147,0.3771959137245369,0.6745634166356669,0.5160899821119833,0.5285998393135117,0.22746935147074085,-0.7884091394825319,-1.2355553130789783,0.027857901595201576,0.8348650819192004,-0.13044601465259154,1.0196134641980144
31.73439510684404,1.0600968988911357,5.404322722330513,1.0,126.23166830390156,0.6464161902866045,7.888295634694378,35487.563507478706,0.1871986628556833,0.29940742122206987,0.2482495201157251,0.3155791707597539,0.6464161902866045,0.5240897151876103,0.4301369048178498,-1.9746199551846506,-0.9621296662714999,-1.342658955871218,-0.23438359935026204,0.6969117621771551,-0.0733736709582662,0.40432469034319546
35.501643349739346,2.8294748419317486,6.624601010480992,1.0,157.66090704516597,0.4381867526523479,7.24522696507558,33393.916967040954,0.21375102304623986,0.554149958475725,0.38004593456391855,0.39415226761291494,0.4381867526523479,0.4795190719541325,0.4006953267702335,-1.7821632592734395,0.8379166908387594,-0.5502335352309239,0.1000243206607497,-0.323648552840234,-0.39135316418015037,0.22034609423435356
58.754249415180546,1.8061738612271965,9.057568276528976,1.4858606227661448,98.82364420576964,0.5809646817616536,10.689708062361388,33951.3636245143,0.3776402949526235,0.4068223119295808,0.6428190784022413,0.2470591105144241,0.5809646817616536,0.7182536665077586,0.4085343334776182,-0.594261786860658,-0.20312104210550463,1.0296889528797508,-0.5260056906685086,0.3761251677480198,1.3118465180195185,0.26933156120150886
49.74337759331152,1.7354851586893894,5.220980886784736,9.08063646377252,0.0,0.4929807066430811,6.53414792378293,31315.018301326523,0.3141297698109831,0.39664505188715893,0.2284476464136963,0.0,0.4929807066430811,0.4302346770557691,0.3714611384115245,-1.0545984852417372,-0.2750349833821592,-1.4617176431920647,-1.5774918427454514,-0.05509605814420416,-0.7429618863481484,0.03766346343521403
76.28494665190547,-0.0038623644067534,3.251766602834147,1.0,354.2177910534731,0.3292134183079888,6.519535494902583,35525.62733872109,0.5012003465895103,0.14622608236053253,0.0157622414326567,0.8855444776336827,0.3292134183079888,0.42922189975037406,0.43067217151003917,0.30132561531352864,-2.0445304069080192,-2.740487799510697,2.1913946935220086,-0.8577414346656913,-0.7501873242362481,0.40766953872100875
51.83951848957578,2.6354180302092263,6.823261712386502,1.0,165.53249991994014,0.75809214827527,12.24198713169022,32313.29164980347,0.32890381295845283,0.5262110295521517,0.401502325665158,0.41383124979985036,0.75809214827527,0.8258410515981605,0.3854992017304141,-0.9475133331495725,0.640496315849073,-0.4212270685906217,0.18377827417190082,1.24425056383577,2.0794051554146735,0.125386450882398
41.75392597329417,0.7607416051465274,8.32761119986638,1.0,189.8147265122537,0.5110398485060178,9.955695129308662,34208.34153952397,0.2578184296863176,0.2563083606913575,0.5639799100425142,0.47453681628063427,0.5110398485060178,0.6673797394864891,0.41214804534117333,-1.462754083649894,-1.2666736491475683,0.5556687649106387,0.4421417984945705,0.03341421071103076,0.9488976270266304,0.2919134226195167
99.31297537843108,2.0599326302663283,9.300392624608245,1.0,144.20922501230913,0.9097416515397702,3.2297726026139273,34902.89389607606,0.6635067500441616,0.44335670692961443,0.6690453734435747,0.3605230625307728,0.9097416515397702,0.2012107166183307,0.42191507956525415,1.4777541478408807,0.0550360970123918,1.1873744480958155,-0.04310192704410267,1.9875050555262737,-2.37688317606527,0.35294701401829354
65.4844739902693,2.277376937958192,6.805257956871902,2.5069148751726074,76.4883199275412,0.1749015459600334,6.869482521579193,32187.67982108083,0.4250763372729327,0.47466280231226626,0.39955782624525704,0.191220799818853,0.1749015459600334,0.45347648532342855,0.3837328049735536,-0.25043608147880775,0.27624934061283896,-0.43291836366265446,-0.7636541235860835,-1.6140445532044132,-0.577148295195856,0.11434834704934922
71.35056409375848,3.3606585958386512,6.882860089325996,1.0,131.40755190512292,0.3886442454313267,4.376021324875891,33259.37011302212,0.4664217775772319,0.6306260430513198,0.4079392609641236,0.3285188797628073,0.3886442454313267,0.28065642011847547,0.39880328261323444,0.049243750176596435,1.3783073885622505,-0.3825250205624316,-0.1793120628249104,-0.5664630047768736,-1.8100952029750055,0.20852282758683718
41.505036275730866,0.6911796008808879,9.23085110138362,10.0,0.0,0.5065277673381743,6.0986186131694895,33259.37011302212,0.2560642026029596,0.2462933147071023,0.6615345265283494,0.0,0.5065277673381743,0.40004844277291846,0.39880328261323444,-1.4754690643867516,-1.3374413632270574,1.1422155107219785,-1.5774918427454514,0.011299897622760437,-0.9583189640833037,0.20852282758683718
59.11234550949635,-1.019512155820825,4.695387450456869,1.0,377.7086498053304,0.7274762195257828,1.7229706675319203,35715.595918588384,0.3801642317537188,0.0,0.17168081622571585,0.944271624513326,0.7274762195257828,0.0967753201436978,0.43334357504579957,-0.5759677996617251,-3.0777843334224237,-1.8030279851954025,2.441338043380092,1.0941978035531077,-3.121954640963651,0.4243629738131937
72.21845179419732,2.183849544753695,6.917218837225486,7.491782520949554,26.548800157760397,0.5798938745204371,7.7260208446121155,31901.857384312916,0.47253883314171874,0.4611973889214501,0.4116501847935934,0.066372000394401,0.5798938745204371,0.5128425620976743,0.3797134715200171,0.0935813643923423,0.18110084840406662,-0.36021310571373466,-1.2950119165648561,0.37087699828728127,-0.15361402156286544,0.0892317814604059
46.980128451553945,3.8005111815108537,7.785635834887587,4.545444348532154,46.803371615282046,0.5620945508361503,5.716116361677377,27067.7038405467,0.29465380704517274,0.6939529111929927,0.5054437461878579,0.11700842903820512,0.5620945508361503,0.3735374771596148,0.31173394101951746,-1.1957640696454437,1.825783885948769,0.2037203112337863,-1.0795027479342028,0.2836401330644186,-1.1474556423758269,-0.33556809052311176
77.51396036691344,3.238946352939437,8.173828081927551,1.0,105.97407956135996,0.2745472414891705,8.119810513592876,25701.161692007652,0.5098626944720978,0.6131027741008221,0.5473705318836021,0.2649351989033999,0.2745472414891705,0.5401358507842077,0.29251715511774945,0.3641120056890697,1.2544855220649465,0.455804944417075,-0.4499248719722311,-1.1256676763578086,0.04110396936762511,-0.45565259435689026
57.9872262016239,2.2096594152746256,6.735289960213676,1.0,278.80757248523776,0.2686117205541057,4.74975748223495,35970.19017626096,0.37223415356566203,0.46491331175667633,0.3920009179766899,0.6970189312130944,0.2686117205541057,0.30655981383065234,0.4369237670996956,-0.6334465561804679,0.20735807829179234,-0.47835424474129556,1.3890280009469778,-1.1547584580652528,-1.6252931133534183,0.4467353720185662
